year,month,day,hour,airtemp_degc,dewpoint_degc,slp_hpa,winddir_degrees,windspeed_ms,skycond_oktas,liqprec_mm
2019,7,18,6,25.6,21.1,1010.3,180.0,3.1,4.0,0.0
2019,7,18,7,25.0,21.1,1009.8,200.0,1.5,2.0,0.0
2019,7,18,8,24.4,21.1,1009.0,180.0,3.6,2.0,0.0
2019,7,18,9,25.0,20.6,1008.2,190.0,4.6,0.0,0.0
2019,7,18,10,22.2,21.1,,,2.1,,1.2
2019,7,18,11,21.7,20.0,1009.9,60.0,3.6,,16.0
2019,7,18,12,21.7,20.6,1010.0,150.0,2.6,8.0,3.3
2019,7,18,13,21.7,20.0,1011.4,280.0,2.1,,3.3
2019,7,18,14,21.7,20.6,,170.0,11.8,,-0.1
2019,7,18,15,22.2,20.6,1009.4,180.0,7.2,,1.3
2019,7,18,16,22.2,20.6,1009.6,190.0,5.1,,0.3
2019,7,18,17,24.4,21.1,1008.6,190.0,9.3,,0.3
2019,7,18,18,25.6,21.1,1006.6,170.0,9.8,6.0,0.0
2019,7,18,19,27.2,21.7,1006.9,190.0,5.7,,0.0
2019,7,18,20,29.4,21.7,1007.2,230.0,6.2,,0.0
2019,7,18,21,28.9,22.2,1007.4,220.0,4.1,,0.0
2019,7,18,22,30.0,22.8,1006.8,210.0,4.6,,0.0
2019,7,18,23,30.0,23.3,1006.2,,2.1,4.0,0.0
2019,7,19,0,30.0,23.9,1005.9,210.0,3.6,2.0,0.0
2019,7,19,1,29.4,23.9,1005.9,190.0,3.6,2.0,0.0
2019,7,19,2,28.3,24.4,1006.4,190.0,2.6,4.0,0.0
2019,7,19,3,28.3,24.4,1006.7,190.0,3.6,2.0,0.0
2019,7,19,4,27.8,24.4,1006.5,190.0,2.6,0.0,0.0
2019,7,19,5,28.3,24.4,1006.4,200.0,2.6,0.0,0.0
2019,7,19,6,28.3,25.0,1005.6,200.0,3.1,0.0,0.0
2019,7,19,7,28.3,25.0,1006.0,190.0,3.6,,0.0
2019,7,19,8,23.3,21.1,,120.0,3.1,,1.0
2019,7,19,9,23.3,21.7,1007.0,190.0,5.7,,5.6
2019,7,19,10,21.7,18.9,1009.5,10.0,9.3,,21.6
2019,7,19,11,21.7,19.4,1008.4,210.0,2.1,,4.6
2019,7,19,12,22.2,19.4,1007.0,180.0,7.7,8.0,0.0
2019,7,19,13,25.0,19.4,1007.1,,2.1,,0.0
2019,7,19,14,26.1,21.1,1007.8,0.0,0.0,,0.0
2019,7,19,15,26.7,21.1,1008.2,180.0,2.6,,0.0
2019,7,19,16,28.9,23.3,1008.3,,1.5,,0.0
2019,7,19,17,30.0,24.4,1008.3,200.0,3.1,2.0,0.0
2019,7,19,18,31.7,24.4,1008.3,240.0,2.6,2.0,0.0
2019,7,19,19,32.8,25.6,1008.0,240.0,2.6,4.0,0.0
2019,7,19,20,33.3,25.0,1007.6,220.0,3.6,4.0,0.0
2019,7,19,21,33.9,25.6,1007.1,200.0,4.1,4.0,0.0
2019,7,19,22,33.9,25.6,1007.1,200.0,4.1,4.0,0.0
2019,7,19,23,33.3,25.6,1006.2,200.0,4.6,4.0,0.0
2019,7,20,0,32.2,25.6,1005.6,190.0,5.1,2.0,0.0
2019,7,20,1,31.7,25.6,1006.3,190.0,4.1,4.0,0.0
2019,7,20,2,31.1,26.1,1006.0,200.0,4.6,,0.0
2019,7,20,3,31.1,25.6,1006.9,200.0,5.1,,0.0
2019,7,20,4,30.6,25.6,1007.7,200.0,3.1,,0.0
2019,7,20,5,30.0,25.6,1008.5,180.0,2.6,0.0,0.0
2019,7,20,6,29.4,25.6,1008.9,170.0,4.6,8.0,0.0
2019,7,20,7,26.1,22.2,1009.1,,2.1,,0.0
2019,7,20,8,26.7,22.2,1008.8,120.0,2.6,,0.0
2019,7,20,9,26.1,22.8,1009.1,140.0,3.1,,0.0
2019,7,20,10,26.7,23.3,1008.8,170.0,3.6,4.0,0.0
2019,7,20,11,27.8,24.4,1008.7,180.0,5.1,,0.0
2019,7,20,12,27.2,24.4,1008.5,180.0,5.7,8.0,0.0
2019,7,20,13,27.8,25.0,1007.7,190.0,6.2,,0.0
2019,7,20,14,28.9,25.0,1008.2,200.0,4.6,,0.0
2019,7,20,15,30.0,25.0,1007.5,250.0,4.1,4.0,0.0
2019,7,20,16,31.7,25.0,1007.5,230.0,4.6,,0.0
2019,7,20,17,31.1,25.0,1008.4,,3.1,,0.0
2019,7,20,18,30.0,23.9,1009.4,360.0,8.2,8.0,0.0
2019,7,20,19,25.0,20.0,1011.0,20.0,5.7,,0.0
2019,7,20,20,21.7,19.4,1013.7,20.0,8.2,,4.3
2019,7,20,21,21.7,18.9,1011.0,100.0,4.1,,0.5
2019,7,20,22,21.7,18.9,1010.4,180.0,5.1,,0.0
2019,7,20,23,22.8,18.9,1010.2,70.0,2.1,,0.0
2019,7,21,0,22.8,20.0,1010.3,340.0,2.6,6.0,0.0
2019,7,21,1,22.2,20.0,1010.5,350.0,2.1,,0.0
2019,7,21,2,21.7,19.4,1011.3,360.0,2.6,,0.0
2019,7,21,3,21.1,19.4,1012.0,10.0,3.6,,0.0
2019,7,21,4,21.1,19.4,1012.0,10.0,3.6,,0.0
2019,7,21,5,20.6,18.9,1012.8,10.0,2.6,,0.0
2019,7,21,6,20.0,17.8,1012.9,20.0,2.1,0.0,0.0
2019,7,21,7,20.0,17.8,1013.3,40.0,1.5,0.0,0.0
2019,7,21,8,19.4,17.8,1013.6,360.0,1.5,,0.0
2019,7,21,9,19.4,17.8,1014.0,320.0,1.5,,0.0
2019,7,21,10,18.9,17.8,1013.9,0.0,0.0,4.0,0.0
2019,7,21,11,18.9,17.8,1014.2,350.0,2.1,,0.0
2019,7,21,12,18.9,17.8,1014.8,10.0,4.6,8.0,0.0
2019,7,21,13,21.1,17.8,1015.3,20.0,3.1,,0.0
2019,7,21,14,22.2,16.1,1015.5,30.0,3.1,,0.0
2019,7,21,15,23.9,16.7,1015.3,0.0,0.0,,0.0
2019,7,21,16,24.4,15.6,1015.5,20.0,4.1,,0.0
2019,7,21,17,26.1,15.0,1015.8,20.0,4.1,,0.0
2019,7,21,18,26.7,13.9,1015.8,20.0,4.1,6.0,0.0
2019,7,21,19,26.1,13.3,1015.2,30.0,5.7,,0.0
2019,7,21,20,26.1,15.0,1015.1,10.0,5.7,,0.0
2019,7,21,21,27.2,15.6,1014.8,20.0,5.1,,0.0
2019,7,21,22,26.7,15.0,1015.0,20.0,4.6,,0.0
2019,7,21,23,26.1,15.6,1015.1,360.0,3.1,,0.0
2019,7,22,0,25.0,17.2,1015.4,330.0,1.5,6.0,0.0
2019,7,22,1,23.3,15.6,1015.6,340.0,2.6,,0.0
2019,7,22,2,21.7,15.6,1015.8,330.0,1.5,,0.0
2019,7,22,3,21.1,15.6,1015.8,340.0,1.5,,0.0
2019,7,22,4,20.6,15.6,1015.7,330.0,1.5,,0.0
2019,7,22,5,20.6,15.6,1016.4,40.0,2.6,0.0,0.0
2019,7,22,6,20.0,14.4,1016.5,90.0,4.1,0.0,0.0
2019,7,22,7,18.9,15.0,1016.7,60.0,2.1,2.0,0.0
2019,7,22,8,18.9,15.0,1016.8,50.0,3.6,0.0,0.0
2019,7,22,9,18.3,14.4,1016.9,30.0,3.1,2.0,0.0
2019,7,22,10,18.3,13.9,1017.5,30.0,3.1,,0.0
2019,7,22,11,16.7,14.4,1018.3,10.0,3.1,,0.0
2019,7,22,12,18.3,14.4,1018.8,30.0,3.1,2.0,0.0
2019,7,22,13,19.4,13.3,1019.4,30.0,4.6,2.0,0.0
2019,7,22,14,20.6,12.2,1019.7,20.0,5.1,2.0,0.0
2019,7,22,15,21.1,11.1,1019.7,20.0,5.1,2.0,0.0
2019,7,22,16,22.2,11.7,1019.8,20.0,5.7,2.0,0.0
2019,7,22,17,22.2,11.1,1019.7,350.0,6.2,2.0,0.0
2019,7,22,18,22.8,10.0,1019.6,350.0,6.2,4.0,0.0
2019,7,22,19,23.9,11.1,1019.3,350.0,4.6,,0.0
2019,7,22,20,24.4,10.6,1019.1,10.0,7.2,,0.0
2019,7,22,21,24.4,10.0,1019.2,340.0,6.2,4.0,0.0
2019,7,22,22,24.4,10.6,1019.1,340.0,5.1,2.0,0.0
2019,7,22,23,23.9,10.0,1019.0,350.0,3.6,2.0,0.0
2019,7,23,0,23.9,10.6,1019.0,340.0,3.1,2.0,0.0
2019,7,23,1,21.7,13.3,1019.3,0.0,0.0,0.0,0.0
2019,7,23,2,18.3,13.9,1019.3,290.0,1.5,0.0,0.0
2019,7,23,3,19.4,12.2,1019.7,290.0,2.1,0.0,0.0
2019,7,23,4,18.9,12.2,1019.8,300.0,2.6,0.0,0.0
2019,7,23,5,18.3,12.2,1019.8,310.0,2.1,0.0,0.0
2019,7,23,6,17.8,12.2,1019.7,310.0,1.5,0.0,0.0
2019,7,23,7,16.7,12.8,1019.4,300.0,1.5,0.0,0.0
2019,7,23,8,16.1,12.8,1019.5,290.0,1.5,4.0,0.0
2019,7,23,9,16.7,12.8,1019.4,310.0,1.5,0.0,0.0
2019,7,23,10,16.1,12.8,1019.7,290.0,2.6,2.0,0.0
2019,7,23,11,16.1,12.8,1019.7,290.0,2.6,2.0,0.0
2019,7,23,12,17.2,13.9,1020.3,0.0,0.0,2.0,0.0
2019,7,23,13,18.9,14.4,1020.8,320.0,3.6,2.0,0.0
2019,7,23,14,20.6,13.3,1020.9,350.0,4.1,0.0,0.0
2019,7,23,15,21.7,13.9,1020.9,350.0,4.6,0.0,0.0
2019,7,23,16,22.8,13.9,1020.7,340.0,5.7,2.0,0.0
2019,7,23,17,23.9,14.4,1020.4,340.0,4.1,2.0,0.0
2019,7,23,18,25.0,13.3,1019.9,340.0,4.6,2.0,0.0
2019,7,23,19,25.6,12.8,1019.8,350.0,5.7,2.0,0.0
2019,7,23,20,26.1,13.9,1019.4,320.0,4.6,4.0,0.0
2019,7,23,21,26.1,14.4,1019.4,,3.1,,0.0
2019,7,23,22,25.6,15.0,1019.1,330.0,2.1,,0.0
2019,7,23,23,25.6,15.0,1018.6,330.0,2.1,,0.0
2019,7,24,0,23.9,15.0,1019.0,330.0,1.5,4.0,0.0
2019,7,24,1,23.9,15.6,1019.2,290.0,1.5,,0.0
2019,7,24,2,21.1,16.1,1019.1,290.0,2.6,2.0,0.0
2019,7,24,3,19.4,16.1,1019.8,300.0,2.6,2.0,0.0
2019,7,24,4,18.9,16.1,1019.9,320.0,3.1,0.0,0.0
2019,7,24,5,18.3,15.6,1020.0,0.0,0.0,0.0,0.0
2019,7,24,6,17.2,15.6,1020.0,0.0,0.0,0.0,0.0
2019,7,24,7,16.1,15.0,1020.1,270.0,1.5,0.0,0.0
2019,7,24,8,16.1,15.0,1020.1,0.0,0.0,0.0,0.0
2019,7,24,9,15.6,14.4,1020.4,0.0,0.0,0.0,0.0
2019,7,24,10,15.0,13.9,1020.9,0.0,0.0,0.0,0.0
2019,7,24,11,15.0,13.9,1021.2,0.0,0.0,2.0,0.0
2019,7,24,12,16.1,15.0,1021.4,0.0,0.0,0.0,0.0
2019,7,24,13,19.4,16.7,1021.9,0.0,0.0,0.0,0.0
2019,7,24,14,21.1,16.7,1022.2,0.0,0.0,0.0,0.0
2019,7,24,15,23.3,16.1,1021.8,0.0,0.0,0.0,0.0
2019,7,24,16,25.0,16.7,1021.6,0.0,0.0,0.0,0.0
2019,7,24,17,27.2,14.4,1020.9,0.0,0.0,2.0,0.0
2019,7,24,18,27.2,12.2,1020.8,,1.5,2.0,0.0
2019,7,24,19,28.3,11.1,1020.5,0.0,0.0,2.0,0.0
2019,7,24,20,28.9,14.4,1020.1,250.0,2.1,4.0,0.0
2019,7,24,21,27.8,14.4,1019.8,0.0,0.0,4.0,0.0
2019,7,24,22,28.3,13.9,1019.3,,1.5,4.0,0.0
2019,7,24,23,27.8,13.9,1019.1,230.0,2.1,2.0,0.0
2019,7,25,0,27.2,15.6,1019.4,,1.5,2.0,0.0
2019,7,25,1,26.1,16.1,1019.7,290.0,1.5,4.0,0.0
2019,7,25,2,23.3,17.2,1019.4,230.0,1.5,2.0,0.0
2019,7,25,3,21.7,17.2,1019.6,0.0,0.0,0.0,0.0
2019,7,25,4,21.1,17.8,1019.7,0.0,0.0,0.0,
2019,7,25,5,20.6,17.2,1019.6,0.0,0.0,0.0,
2019,7,25,6,19.4,17.2,1019.5,0.0,0.0,0.0,0.0
2019,7,25,7,18.9,16.7,1019.8,0.0,0.0,0.0,0.0
2019,7,25,8,18.9,16.7,1019.8,0.0,0.0,0.0,0.0
2019,7,25,9,18.3,16.7,1020.2,0.0,0.0,2.0,0.0
2019,7,25,10,18.9,16.7,1020.4,0.0,0.0,4.0,0.0
2019,7,25,11,18.3,16.7,1021.1,0.0,0.0,4.0,0.0
2019,7,25,12,20.6,17.2,1021.7,0.0,0.0,4.0,0.0
2019,7,25,13,22.8,16.7,1021.9,0.0,0.0,2.0,0.0
2019,7,25,14,24.4,15.6,1021.6,200.0,2.6,2.0,0.0
2019,7,25,15,25.6,15.6,1021.3,200.0,3.1,2.0,0.0
2019,7,25,16,26.1,15.0,1021.3,230.0,3.1,4.0,0.0
2019,7,25,17,27.8,15.6,1021.3,230.0,3.6,4.0,0.0
2019,7,25,18,27.8,15.0,1020.9,230.0,3.6,6.0,0.0
2019,7,25,19,28.3,15.0,1020.5,190.0,4.6,,0.0
2019,7,25,20,27.2,15.6,1020.4,230.0,3.1,,0.0
2019,7,25,21,28.3,16.1,1020.0,210.0,4.6,,0.0
2019,7,25,22,27.8,15.6,1019.9,200.0,5.1,,0.0
2019,7,25,23,27.8,15.6,1019.7,220.0,4.1,,0.0
2019,7,26,0,26.7,15.0,1019.6,,2.6,4.0,0.0
2019,7,26,1,25.6,16.1,1019.4,190.0,2.6,,0.0
2019,7,26,2,24.4,16.1,1019.6,200.0,2.6,4.0,0.0
2019,7,26,3,23.9,16.1,1019.8,190.0,3.6,0.0,0.0
2019,7,26,4,23.3,16.1,1019.8,190.0,4.6,2.0,0.0
2019,7,26,5,22.2,16.1,1020.2,190.0,3.6,0.0,0.0
2019,7,26,6,22.2,15.6,1020.3,190.0,3.1,0.0,0.0
2019,7,26,7,21.7,15.0,1020.1,190.0,3.6,0.0,0.0
2019,7,26,8,21.7,15.0,1019.9,180.0,3.1,0.0,0.0
2019,7,26,9,21.7,15.0,1019.7,190.0,3.1,0.0,0.0
2019,7,26,10,22.2,14.4,1020.0,210.0,3.1,0.0,0.0
2019,7,26,11,21.7,15.6,1020.2,190.0,2.6,,-0.1
2019,7,26,12,21.1,15.6,1020.8,210.0,1.5,8.0,-0.1
2019,7,26,13,21.1,16.1,1021.2,230.0,3.1,,-0.1
2019,7,26,14,22.2,16.7,1021.1,170.0,3.1,,0.0
2019,7,26,15,21.7,17.8,1020.5,150.0,6.2,,0.3
2019,7,26,16,21.7,18.3,1020.9,180.0,3.6,,-0.1
2019,7,26,17,23.3,17.8,1020.4,180.0,5.1,,0.0
2019,7,26,18,25.0,17.2,1019.7,180.0,6.7,6.0,0.0
2019,7,26,19,26.1,17.2,1019.0,190.0,5.1,,0.0
2019,7,26,20,27.8,17.2,1018.5,190.0,6.2,,0.0
2019,7,26,21,28.3,17.2,1018.0,200.0,6.2,,0.0
2019,7,26,22,28.3,17.8,1017.3,190.0,7.2,,0.0
2019,7,26,23,27.8,17.8,1016.9,200.0,3.6,,0.0
2019,7,27,0,27.8,17.8,1016.6,190.0,5.1,6.0,0.0
2019,7,27,1,26.7,17.8,1016.4,190.0,6.2,,0.0
2019,7,27,2,26.7,17.8,1016.9,200.0,3.6,,0.0
2019,7,27,3,26.1,17.8,1017.0,200.0,5.7,,
2019,7,27,4,26.1,17.8,1016.8,200.0,6.2,,
2019,7,27,5,25.6,18.3,1016.8,200.0,7.2,,0.0
2019,7,27,6,25.0,18.3,1016.9,200.0,4.1,8.0,0.0
2019,7,27,7,24.4,18.3,1016.9,200.0,4.1,,0.0
2019,7,27,8,23.9,18.3,1016.8,210.0,4.6,,0.0
2019,7,27,9,23.9,18.3,1016.5,210.0,3.1,,0.0
2019,7,27,10,23.9,17.8,1016.0,210.0,3.6,0.0,0.0
2019,7,27,11,23.3,17.8,1016.6,210.0,4.1,,0.0
2019,7,27,12,23.3,17.8,1016.6,210.0,3.1,4.0,0.0
2019,7,27,13,23.9,17.8,1016.7,220.0,3.6,4.0,0.0
2019,7,27,14,25.0,18.3,1016.5,240.0,3.1,2.0,0.0
2019,7,27,15,25.6,18.3,1016.6,250.0,4.6,2.0,0.0
2019,7,27,16,27.2,19.4,1016.5,250.0,3.6,2.0,0.0
2019,7,27,17,27.8,19.4,1016.3,230.0,4.1,4.0,0.0
2019,7,27,18,28.9,20.6,1016.0,250.0,3.6,6.0,0.0
2019,7,27,19,27.8,20.6,1016.0,230.0,3.6,,0.0
2019,7,27,20,28.9,21.1,1015.6,,2.1,,0.0
2019,7,27,21,28.3,20.6,1015.4,250.0,3.1,,0.0
2019,7,27,22,29.4,21.1,1015.1,,3.1,,0.0
2019,7,27,23,28.9,21.1,1015.2,230.0,4.1,,0.0
2019,7,28,0,28.9,21.1,1015.3,,2.6,6.0,0.0
2019,7,28,1,27.8,20.6,1015.6,,2.6,,0.0
2019,7,28,2,26.7,20.6,1015.8,230.0,2.1,4.0,0.0
2019,7,28,3,26.1,20.6,1016.1,230.0,2.6,,0.0
2019,7,28,4,26.1,20.6,1016.0,230.0,2.6,4.0,0.0
2019,7,28,5,25.6,20.6,1016.1,230.0,2.1,,0.0
2019,7,28,6,23.9,20.6,1015.8,220.0,1.5,0.0,0.0
2019,7,28,7,22.2,20.6,1016.0,0.0,0.0,0.0,0.0
2019,7,28,8,22.2,20.0,1015.8,0.0,0.0,,0.0
2019,7,28,9,23.3,20.6,1015.9,0.0,0.0,,0.0
2019,7,28,10,22.2,20.6,1015.6,0.0,0.0,0.0,0.0
2019,7,28,11,21.7,20.0,1015.7,0.0,0.0,2.0,0.0
2019,7,28,12,23.9,21.1,1015.7,0.0,0.0,2.0,0.0
